Wavelength (nm),Sensitivity multiplier
350.8909545,3.29633E-05
350.9030056,3.24937E-05
350.9150548,3.27793E-05
350.927105,3.34341E-05
350.9391532,3.38977E-05
350.9512014,3.44516E-05
350.9632486,3.49399E-05
350.9752957,3.53728E-05
350.9873419,3.59067E-05
350.9993871,3.61386E-05
351.0114323,3.54963E-05
351.0234765,3.47065E-05
351.0355196,3.39211E-05
351.0475628,3.32895E-05
351.059605,3.27405E-05
351.0716472,3.23039E-05
351.0836883,3.19888E-05
351.0957285,3.25304E-05
351.1077677,3.33235E-05
351.1198069,3.38392E-05
351.1318451,3.43729E-05
351.1438832,3.46282E-05
351.1559204,3.44148E-05
351.1679566,3.4281E-05
351.1799928,3.40906E-05
351.1920279,3.39014E-05
351.2040621,3.36662E-05
351.2160963,3.36212E-05
351.2281294,3.40285E-05
351.2401626,3.46725E-05
351.2521948,3.54678E-05
351.264226,3.63632E-05
351.2762561,3.71436E-05
351.2882863,3.77289E-05
351.3003155,3.80439E-05
351.3123446,3.84453E-05
351.3243728,3.9477E-05
351.3364,4.03187E-05
351.3484272,3.99486E-05
351.3604533,3.91451E-05
351.3724785,3.86205E-05
351.3845037,3.84389E-05
351.3965278,3.8248E-05
351.408551,3.75921E-05
351.4205742,3.67609E-05
351.4325963,3.71178E-05
351.4446185,3.82605E-05
351.4566387,3.89316E-05
351.4686598,3.85836E-05
351.480679,3.84514E-05
351.4926981,3.87651E-05
351.5047163,3.91819E-05
351.5167345,3.91424E-05
351.5287516,3.80235E-05
351.5407678,3.69012E-05
351.552784,3.66586E-05
351.5647991,3.63644E-05
351.5768133,3.56429E-05
351.5888274,3.49375E-05
351.6008406,3.40751E-05
351.6128528,3.37953E-05
351.6248649,3.44584E-05
351.6368761,3.59042E-05
351.6488872,3.67752E-05
351.6608974,3.7432E-05
351.6729066,3.76818E-05
351.6849147,3.77204E-05
351.6969229,3.7808E-05
351.70893,3.7777E-05
351.7209372,3.72231E-05
351.7329434,3.73966E-05
351.7449485,3.79522E-05
351.7569537,3.84442E-05
351.7689578,3.94788E-05
351.780961,4.01294E-05
351.7929641,3.96415E-05
351.8049663,3.87306E-05
351.8169684,3.76272E-05
351.8289686,3.66451E-05
351.8409697,3.6254E-05
351.8529689,3.53407E-05
351.864968,3.4806E-05
351.8769662,3.52396E-05
351.8889643,3.62938E-05
351.9009605,3.67071E-05
351.9129577,3.69902E-05
351.9249528,3.81872E-05
351.936948,4.04953E-05
351.9489431,4.22994E-05
351.9609362,4.36997E-05
351.9729294,4.51794E-05
351.9849225,4.75778E-05
351.9969137,4.91325E-05
352.0089048,4.85805E-05
352.020896,4.75314E-05
352.0328861,4.73616E-05
352.0448753,4.8589E-05
352.0568634,5.09644E-05
352.0688516,5.06239E-05
352.0808387,4.96775E-05
352.0928259,4.91979E-05
352.104811,4.85324E-05
352.1167972,4.7999E-05
352.1287813,4.59529E-05
352.1407654,4.23963E-05
352.1527486,4.09735E-05
352.1647317,4.02859E-05
352.1767139,4.00606E-05
352.188695,4.01277E-05
352.2006761,3.97643E-05
352.2126563,3.97471E-05
352.2246364,4.01346E-05
352.2366146,4.10014E-05
352.2485927,4.2329E-05
352.2605708,4.3498E-05
352.272548,4.44463E-05
352.2845241,4.5665E-05
352.2964993,4.71445E-05
352.3084744,4.75137E-05
352.3204485,4.71356E-05
352.3324227,4.67352E-05
352.3443958,4.62835E-05
352.3563679,4.63858E-05
352.3683391,4.78271E-05
352.3803102,4.99833E-05
352.3922814,5.10082E-05
352.4042505,5.12601E-05
352.4162196,5.09045E-05
352.4281888,5.11751E-05
352.4401559,5.19542E-05
352.452123,5.20312E-05
352.4640902,5.17043E-05
352.4760563,5.31697E-05
352.4880214,5.53159E-05
352.4999855,5.70941E-05
352.5119497,5.89203E-05
352.5239128,5.95506E-05
352.5358759,5.79886E-05
352.5478371,5.46826E-05
352.5597992,5.06812E-05
352.5717593,4.69553E-05
352.5837195,4.48099E-05
352.5956786,4.23956E-05
352.6076377,4.03761E-05
352.6195958,4.05398E-05
352.631553,4.24282E-05
352.6435101,4.37786E-05
352.6554662,4.55985E-05
352.6674213,4.72523E-05
352.6793765,4.81638E-05
352.6913306,4.82175E-05
352.7032837,4.79641E-05
352.7152369,4.78655E-05
352.727189,4.92317E-05
352.7391401,5.01232E-05
352.7510912,5.06119E-05
352.7630413,5.22155E-05
352.7749915,5.47507E-05
352.7869396,5.75515E-05
352.7988887,5.91522E-05
352.8108358,6.2588E-05
352.822783,6.40215E-05
352.8347291,6.38903E-05
352.8466752,6.27457E-05
352.8586203,6.20851E-05
352.8705644,6.02176E-05
352.8825086,5.79588E-05
352.8944517,5.30632E-05
352.9063938,5.11903E-05
352.9183359,5.09656E-05
352.930277,4.97436E-05
352.9422171,4.82231E-05
352.9541573,4.85397E-05
352.9660964,5.05934E-05
352.9780345,5.41524E-05
352.9899726,5.74844E-05
353.0019097,5.99106E-05
353.0138458,6.32389E-05
353.025782,6.70502E-05
353.0377171,6.90546E-05
353.0496522,6.84065E-05
353.0615853,6.59255E-05
353.0735194,6.45869E-05
353.0854515,6.77811E-05
353.0973836,7.12321E-05
353.1093147,7.09674E-05
353.1212459,7.03075E-05
353.133176,7.15458E-05
353.1451051,7.41249E-05
353.1570342,7.74149E-05
353.1689623,7.71046E-05
353.1808894,7.71312E-05
353.1928155,7.94543E-05
353.2047416,8.12029E-05
353.2166677,8.12925E-05
353.2285918,7.95679E-05
353.2405169,7.55352E-05
353.2524401,7.13485E-05
353.2643632,6.63221E-05
353.2762853,6.11567E-05
353.2882064,5.64285E-05
353.3001275,5.32989E-05
353.3120476,5.14804E-05
353.3239667,5.01216E-05
353.3358858,4.96836E-05
353.3478039,5.10188E-05
353.359722,5.28258E-05
353.3716391,5.43784E-05
353.3835552,5.64192E-05
353.3954703,5.90494E-05
353.4073854,6.22193E-05
353.4193005,6.45043E-05
353.4312136,6.49753E-05
353.4431267,6.64902E-05
353.4550388,6.94833E-05
353.4669509,7.00803E-05
353.478862,6.8775E-05
353.4907721,6.70195E-05
353.5026822,6.48374E-05
353.5145913,6.28396E-05
353.5264994,6.10806E-05
353.5384075,5.90435E-05
353.5503146,6.05783E-05
353.5622207,6.48152E-05
353.5741268,6.51691E-05
353.5860319,6.56885E-05
353.597936,6.54051E-05
353.6098401,6.39393E-05
353.6217432,6.32217E-05
353.6336463,6.06261E-05
353.6455484,5.57115E-05
353.6574495,5.37254E-05
353.6693496,5.25742E-05
353.6812497,5.29907E-05
353.6931487,5.34198E-05
353.7050478,5.29536E-05
353.7169459,5.40343E-05
353.728843,5.60683E-05
353.7407391,5.78844E-05
353.7526352,5.93411E-05
353.7645303,6.02643E-05
353.7764254,6.03816E-05
353.7883195,6.06946E-05
353.8002126,6.05516E-05
353.8121057,6.0379E-05
353.8239977,6.25115E-05
353.8358888,6.23886E-05
353.8477799,6.39877E-05
353.85967,6.68187E-05
353.8715591,6.90017E-05
353.8834482,6.99336E-05
353.8953363,7.11521E-05
353.9072233,6.90293E-05
353.9191104,6.73357E-05
353.9309965,6.51283E-05
353.9428816,6.19607E-05
353.9547667,5.98868E-05
353.9666508,5.92264E-05
353.9785349,5.73708E-05
353.9904169,5.49726E-05
354.0023,5.44097E-05
354.0141811,5.56462E-05
354.0260622,5.97649E-05
354.0379423,6.54396E-05
354.0498214,7.23354E-05
354.0617004,7.48469E-05
354.0735795,7.79494E-05
354.0854566,7.97292E-05
354.0973337,7.76668E-05
354.1092098,7.37478E-05
354.1210858,6.96579E-05
354.1329609,6.28347E-05
354.144835,6.07296E-05
354.1567081,6.19627E-05
354.1685811,6.93389E-05
354.1804542,7.67091E-05
354.1923253,8.30512E-05
354.2041964,8.96346E-05
354.2160664,9.78939E-05
354.2279365,0.000100756
354.2398056,0.000100949
354.2516737,9.72572E-05
354.2635417,9.32429E-05
354.2754088,8.95452E-05
354.2872749,8.58607E-05
354.299141,8.31627E-05
354.311006,8.42058E-05
354.3228711,8.31397E-05
354.3347342,7.96997E-05
354.3465973,7.70224E-05
354.3584603,7.47524E-05
354.3703224,7.06984E-05
354.3821835,6.29086E-05
354.3940435,5.86699E-05
354.4059036,5.93551E-05
354.4177627,6.32097E-05
354.4296208,7.01711E-05
354.4414788,7.55509E-05
354.4533359,7.66458E-05
354.465193,7.75644E-05
354.477049,7.91369E-05
354.4889041,8.32188E-05
354.5007582,8.16763E-05
354.5126122,7.51415E-05
354.5244653,7.06097E-05
354.5363184,7.12759E-05
354.5481704,7.3847E-05
354.5600215,7.66647E-05
354.5718725,7.31423E-05
354.5837216,7.22352E-05
354.5955717,7.46077E-05
354.6074197,7.42061E-05
354.6192678,7.18868E-05
354.6311149,6.92845E-05
354.6429619,6.47659E-05
354.654808,6.45428E-05
354.6666531,6.77151E-05
354.6784981,7.04545E-05
354.6903422,7.54173E-05
354.7021852,8.10158E-05
354.7140283,8.6717E-05
354.7258704,9.39039E-05
354.7377114,9.86248E-05
354.7495525,0.000104242
354.7613925,0.000105626
354.7732316,0.00010184
354.7850706,9.60208E-05
354.7969087,8.978E-05
354.8087458,8.22956E-05
354.8205828,7.72785E-05
354.8324189,7.27525E-05
354.8442549,6.91091E-05
354.856089,6.69831E-05
354.867923,6.63128E-05
354.8797571,6.72722E-05
354.8915901,6.99129E-05
354.9034222,7.29053E-05
354.9152533,7.09979E-05
354.9270843,7.07456E-05
354.9389144,7.23083E-05
354.9507434,7.21037E-05
354.9625725,6.94719E-05
354.9744005,6.49095E-05
354.9862286,5.90415E-05
354.9980556,5.45418E-05
355.0098817,5.20434E-05
355.0217067,5.19783E-05
355.0335318,5.36712E-05
355.0453558,5.52871E-05
355.0571799,5.67995E-05
355.0690029,5.75866E-05
355.080825,5.97677E-05
355.092646,6.20598E-05
355.1044671,6.23451E-05
355.1162871,6.39773E-05
355.1281071,6.5833E-05
355.1399262,6.6847E-05
355.1517442,6.77537E-05
355.1635623,6.98943E-05
355.1753793,7.13324E-05
355.1871954,7.50265E-05
355.1990104,7.5716E-05
355.2108255,7.61937E-05
355.2226405,7.81019E-05
355.2344536,7.81607E-05
355.2462666,7.45207E-05
355.2580786,7.09399E-05
355.2698907,6.63733E-05
355.2817017,6.37701E-05
355.2935118,6.23348E-05
355.2952901,6.00752E-05
355.3053218,5.92788E-05
355.3075222,5.71152E-05
355.3197523,5.42286E-05
355.3319824,5.07385E-05
355.3442125,4.73549E-05
355.3564416,4.37968E-05
355.3686697,4.02503E-05
355.3808969,3.64967E-05
355.393124,3.51377E-05
355.4053501,3.48661E-05
355.4175762,3.50328E-05
355.4298013,3.50668E-05
355.4420254,3.52613E-05
355.4542485,3.58097E-05
355.4664716,3.65871E-05
355.4786947,3.76091E-05
355.4909158,3.82916E-05
355.5031369,3.88997E-05
355.5153571,3.96283E-05
355.5275772,4.02873E-05
355.5397963,4.05331E-05
355.5520144,4.06675E-05
355.5642325,3.97663E-05
355.5764496,3.84207E-05
355.5886667,3.73349E-05
355.6008818,3.65299E-05
355.6130969,3.58413E-05
355.625312,3.51274E-05
355.6375261,3.44172E-05
355.6497392,3.43739E-05
355.6619513,3.50842E-05
355.6741634,3.58306E-05
355.6863745,3.62557E-05
355.6985856,3.68463E-05
355.7107957,3.75733E-05
355.7230048,3.81188E-05
355.7352139,3.86644E-05
355.747421,3.91972E-05
355.7596291,3.99629E-05
355.7718352,4.0413E-05
355.7840413,4.05445E-05
355.7962474,4.05941E-05
355.8084515,4.04995E-05
355.8206556,3.99347E-05
355.8328597,3.94175E-05
355.8450618,3.91825E-05
355.8572639,3.93853E-05
355.869466,3.94477E-05
355.8816661,3.93852E-05
355.8938672,3.93444E-05
355.9060663,3.91525E-05
355.9182654,3.90412E-05
355.9304635,3.86041E-05
355.9426605,3.79257E-05
355.9548576,3.75839E-05
355.9670537,3.74277E-05
355.9792498,3.73123E-05
355.9914449,3.78958E-05
356.003639,3.86168E-05
356.0158321,3.88677E-05
356.0280252,3.95176E-05
356.0402183,4.07227E-05
356.0524094,4.18856E-05
356.0646005,4.27165E-05
356.0767905,4.3329E-05
356.0889806,4.3326E-05
356.1011697,4.29521E-05
356.1133578,4.2603E-05
356.1255459,4.24219E-05
356.137733,4.26233E-05
356.1499191,4.29845E-05
356.1621052,4.21983E-05
356.1742902,4.16417E-05
356.1864743,4.24554E-05
356.1986584,4.34248E-05
356.2108415,4.42986E-05
356.2230246,4.4691E-05
356.2352057,4.39875E-05
356.2473867,4.38632E-05
356.2595678,4.37965E-05
356.2717479,4.30824E-05
356.283927,4.20622E-05
356.2961051,4.07157E-05
356.3082832,3.94904E-05
356.3204602,3.90648E-05
356.3326373,3.98796E-05
356.3448134,4.075E-05
356.3569885,4.11425E-05
356.3691636,4.14257E-05
356.3813366,4.17999E-05
356.3935107,4.32905E-05
356.4056828,4.38993E-05
356.4178549,4.33176E-05
356.430026,4.30777E-05
356.442197,4.38639E-05
356.4543671,4.58636E-05
356.4665362,4.76935E-05
356.4787053,4.78456E-05
356.4908733,4.98375E-05
356.5030404,5.31737E-05
356.5152075,5.43204E-05
356.5273736,5.34991E-05
356.5395396,5.11964E-05
356.5517037,4.96101E-05
356.5638678,4.87465E-05
356.5760318,4.82676E-05
356.5881939,4.66145E-05
356.600357,4.57624E-05
356.6125181,4.64978E-05
356.6246791,4.7066E-05
356.6368392,4.65617E-05
356.6489983,4.64738E-05
356.6611573,4.63034E-05
356.6733154,4.54668E-05
356.6854735,4.53571E-05
356.6976306,4.57193E-05
356.7097866,4.84749E-05
356.7219417,5.14024E-05
356.7340968,5.2799E-05
356.7462518,5.21335E-05
356.7584049,5.18745E-05
356.770558,5.16335E-05
356.78271,5.09611E-05
356.7948621,4.94728E-05
356.8070132,4.70185E-05
356.8191632,4.57535E-05
356.8313133,4.5641E-05
356.8434623,4.6348E-05
356.8556104,4.79124E-05
356.8677585,4.91429E-05
356.8799055,4.81662E-05
356.8920516,4.84866E-05
356.9041977,4.88755E-05
356.9163427,5.09114E-05
356.9284868,5.15918E-05
356.9406308,5.14143E-05
356.9527739,5.18253E-05
356.964916,5.29585E-05
356.977058,5.32373E-05
356.9891991,5.2779E-05
357.0013391,5.11706E-05
357.0134792,5.0902E-05
357.0256183,5.03676E-05
357.0377573,4.94319E-05
357.0498944,4.88701E-05
357.0620324,4.9037E-05
357.0741685,4.98125E-05
357.0863045,5.02819E-05
357.0984396,5.09987E-05
357.1105737,5.2947E-05
357.1227077,5.41211E-05
357.1348408,5.33935E-05
357.1469738,5.24466E-05
357.1591059,5.18049E-05
357.1712369,5.112E-05
357.183368,5.06663E-05
357.195497,5.03483E-05
357.2076271,4.9849E-05
357.2197551,5.14946E-05
357.2318832,5.16868E-05
357.2440102,5.15853E-05
357.2561373,5.31099E-05
357.2682633,5.42095E-05
357.2803884,5.55822E-05
357.2925134,5.62205E-05
357.3046375,5.60388E-05
357.3167605,5.67189E-05
357.3288836,5.73869E-05
357.3410056,5.67215E-05
357.3531267,5.61655E-05
357.3652477,5.40162E-05
357.3773678,5.45677E-05
357.3894868,5.51858E-05
357.4016059,5.50467E-05
357.4137239,5.42499E-05
357.425841,5.33581E-05
357.437958,5.26837E-05
357.450074,5.48573E-05
357.4621891,5.63136E-05
357.4743041,5.60623E-05
357.4864182,5.80591E-05
357.4985312,5.93735E-05
357.5106443,6.04242E-05
357.5227563,6.15395E-05
357.5348673,6.18949E-05
357.5469784,6.04052E-05
357.5590884,5.97426E-05
357.5711985,5.89442E-05
357.5833075,6.0046E-05
357.5954155,6.06165E-05
357.6075226,6.01196E-05
357.6196296,5.83191E-05
357.6317357,5.9193E-05
357.6438417,5.99635E-05
357.6559457,6.32927E-05
357.6680508,6.58106E-05
357.6801538,6.62466E-05
357.6922569,6.63865E-05
357.7043589,6.65368E-05
357.7164609,6.54912E-05
357.728561,6.53183E-05
357.740662,6.18854E-05
357.752761,6.14592E-05
357.7648601,6.80168E-05
357.7769581,7.80758E-05
357.7890561,8.41527E-05
357.8011532,8.46754E-05
357.8132492,8.75927E-05
357.8253442,9.105E-05
357.8374393,9.21164E-05
357.8495333,9.10014E-05
357.8616273,8.81282E-05
357.8737204,8.38819E-05
357.8858124,8.32472E-05
357.8979044,8.0885E-05
357.9099954,7.95158E-05
357.9220855,7.73664E-05
357.9341755,7.34171E-05
357.9462645,7.13338E-05
357.9583526,7.67638E-05
357.9704396,8.03946E-05
357.9825266,8.12034E-05
357.9946136,8.31131E-05
358.0066987,8.2185E-05
358.0187837,8.2798E-05
358.0308687,7.80221E-05
358.0429517,6.93223E-05
358.0550348,6.5699E-05
358.0671178,6.61959E-05
358.0791988,6.50488E-05
358.0912798,6.83025E-05
358.1033609,7.01615E-05
358.1154399,7.3132E-05
358.1275189,7.6196E-05
358.1395979,7.54647E-05
358.151675,7.24842E-05
358.163752,6.91799E-05
358.175829,6.67821E-05
358.187904,6.56402E-05
358.199979,6.40222E-05
358.2120541,6.19421E-05
358.2241281,6.38332E-05
358.2362011,6.78174E-05
358.2482731,7.17782E-05
358.2603451,7.14638E-05
358.2724162,6.87005E-05
358.2844862,6.80079E-05
358.2965562,6.927E-05
358.3086252,7.13872E-05
358.3206932,7.01895E-05
358.3327612,6.84765E-05
358.3448283,7.02322E-05
358.3568953,7.35453E-05
358.3689603,7.659E-05
358.3810253,7.86834E-05
358.3930903,7.93833E-05
358.4051543,8.34078E-05
358.4172173,8.31937E-05
358.4292793,7.88528E-05
358.4413414,7.27004E-05
358.4534024,6.74722E-05
358.4654624,6.38437E-05
358.4775224,6.16404E-05
358.4895814,5.84798E-05
358.5016404,5.79581E-05
358.5136984,5.99856E-05
358.5257554,6.14481E-05
358.5378114,6.17947E-05
358.5498675,6.10443E-05
358.5619225,5.77881E-05
358.5739775,5.53659E-05
358.5860305,5.50766E-05
358.5980835,5.44599E-05
358.6101365,5.50101E-05
358.6221885,5.61643E-05
358.6342395,5.78595E-05
358.6462895,5.8768E-05
358.6583395,5.88935E-05
358.6703885,5.84492E-05
358.6824375,5.99566E-05
358.6944855,6.82807E-05
358.7065325,7.08469E-05
358.7185785,7.18284E-05
358.7306245,7.23474E-05
358.7426695,7.29811E-05
358.7547146,7.41205E-05
358.7667586,7.41594E-05
358.7788016,6.8624E-05
358.7908436,7.14458E-05
358.8028856,7.41855E-05
358.8149266,7.60422E-05
358.8269676,7.742E-05
358.8390076,7.7876E-05
358.8510466,7.97039E-05
358.8630846,7.82546E-05
358.8751226,7.26146E-05
358.8871596,6.91261E-05
358.8991966,6.6735E-05
358.9112325,6.57741E-05
358.9232675,6.82551E-05
358.9353015,7.00665E-05
358.9473355,7.37974E-05
358.9593685,7.56515E-05
358.9714015,7.62956E-05
358.9834335,7.80763E-05
358.9954645,8.09833E-05
359.0074945,7.9119E-05
359.0195245,7.58964E-05
359.0315535,7.38242E-05
359.0435825,7.37904E-05
359.0556105,7.42378E-05
359.0676375,7.60102E-05
359.0796635,8.25452E-05
359.0916895,8.77056E-05
359.1037145,8.8601E-05
359.1157394,8.69946E-05
359.1277634,8.6062E-05
359.1397864,8.47082E-05
359.1518094,8.10475E-05
359.1638304,7.06866E-05
359.1758524,6.35942E-05
359.1878724,6.09851E-05
359.1998924,6.2003E-05
359.2119114,6.63776E-05
359.2239303,6.885E-05
359.2359483,7.18202E-05
359.2479653,7.15033E-05
359.2599813,6.96916E-05
359.2719973,6.94207E-05
359.2840123,7.03909E-05
359.2960273,6.62174E-05
359.3080412,6.40324E-05
359.3200542,6.22532E-05
359.3320662,6.55992E-05
359.3440782,7.23384E-05
359.3560892,8.13799E-05
359.3681002,8.19488E-05
359.3801101,8.27742E-05
359.3921191,8.28001E-05
359.4041271,8.35325E-05
359.4161351,8.73484E-05
359.4281421,8.87121E-05
359.4401491,8.37711E-05
359.452155,8.56226E-05
359.46416,9.28981E-05
359.476164,9.81226E-05
359.488168,0.000100217
359.5001709,9.71463E-05
359.5121739,9.52588E-05
359.5241759,9.75812E-05
359.5361769,9.61817E-05
359.5481769,9.18195E-05
359.5601768,9.34161E-05
359.5721758,9.59215E-05
359.5841748,0.000104523
359.5961728,0.000102304
359.6081697,9.53358E-05
359.6201657,9.10737E-05
359.6321617,8.86157E-05
359.6441567,8.97051E-05
359.6561516,9.34305E-05
359.6681446,8.63188E-05
359.6801386,8.73845E-05
359.6921306,9.03265E-05
359.7041225,9.19395E-05
359.7161135,9.15618E-05
359.7281035,8.38618E-05
359.7400934,7.34273E-05
359.7520824,6.66304E-05
359.7640714,6.16612E-05
359.7760583,5.80221E-05
359.7880463,5.54109E-05
359.8000323,5.28089E-05
359.8120183,5.17199E-05
359.8240032,5.13861E-05
359.8359872,5.30312E-05
359.8479712,5.55118E-05
359.8599541,5.66712E-05
359.8719371,5.57451E-05
359.8839181,5.37696E-05
359.895899,5.11427E-05
359.90788,4.96457E-05
359.91986,4.85283E-05
359.9318389,4.88349E-05
359.9438169,5.29933E-05
359.9557948,5.69146E-05
359.9677718,6.32033E-05
359.9797478,7.25978E-05
359.9917237,7.69781E-05
360.0036987,8.03786E-05
360.0156727,8.55585E-05
360.0276466,9.19251E-05
360.0396196,9.72842E-05
360.0515925,9.57609E-05
360.0635635,8.94112E-05
360.0755345,8.75053E-05
360.0875054,9.27567E-05
360.0994744,9.39539E-05
360.1114433,9.11612E-05
360.1234123,9.27045E-05
360.1353793,9.85146E-05
360.1473462,0.000105238
360.1593132,0.000110891
360.1671115,0.000108394
360.1712781,9.82839E-05
360.1795105,8.78749E-05
360.1832431,7.65884E-05
360.1919085,6.61039E-05
360.2043065,5.68644E-05
360.2167026,4.86881E-05
360.2290986,4.09881E-05
360.2414946,4.06465E-05
360.2538896,4.1422E-05
360.2662837,4.18737E-05
360.2786767,4.24422E-05
360.2910697,4.27018E-05
360.3034617,4.27587E-05
360.3158538,4.24877E-05
360.3282438,4.22736E-05
360.3406348,4.14004E-05
360.3530238,4.10237E-05
360.3654129,4.08405E-05
360.3778009,4.03834E-05
360.3901889,4.00984E-05
360.4025749,4.01227E-05
360.4149619,3.98693E-05
360.427347,3.95306E-05
360.439732,3.89627E-05
360.452116,3.86813E-05
360.4645,3.85728E-05
360.476883,3.90558E-05
360.489265,3.94563E-05
360.5016461,4.04712E-05
360.5140271,4.15456E-05
360.5264081,4.26998E-05
360.5387871,4.39032E-05
360.5511661,4.44687E-05
360.5635441,4.44432E-05
360.5759222,4.39863E-05
360.5882992,4.29788E-05
360.6006752,4.21462E-05
360.6130512,4.21933E-05
360.6254262,4.13524E-05
360.6378002,4.08566E-05
360.6501742,4.05523E-05
360.6625473,4.12388E-05
360.6749193,4.25659E-05
360.6872903,4.28814E-05
360.6996613,4.2242E-05
360.7120323,4.29484E-05
360.7244013,4.36606E-05
360.7367703,4.41585E-05
360.7491393,4.41132E-05
360.7615063,4.37167E-05
360.7738733,4.40539E-05
360.7862404,4.38468E-05
360.7986054,4.26555E-05
360.8109704,4.22074E-05
360.8233354,4.23447E-05
360.8356984,4.28755E-05
360.8480624,4.28734E-05
360.8604244,4.20618E-05
360.8727864,4.15718E-05
360.8851474,4.20958E-05
360.8975074,4.20824E-05
360.9098674,4.12591E-05
360.9222264,4.05698E-05
360.9345844,4.103E-05
360.9469424,4.19967E-05
360.9592994,4.25275E-05
360.9716554,4.17154E-05
360.9840114,4.12388E-05
360.9963664,4.14782E-05
361.0087214,4.11465E-05
361.0210744,4.0108E-05
361.0334274,3.95465E-05
361.0457804,3.90165E-05
361.0581324,3.94582E-05
361.0704834,4.02671E-05
361.0828334,4.16494E-05
361.0951834,4.27247E-05
361.1075324,4.32709E-05
361.1198804,4.35841E-05
361.1322284,4.44743E-05
361.1445754,4.49947E-05
361.1569224,4.5494E-05
361.1692674,4.62064E-05
361.1816134,4.67009E-05
361.1939574,4.76985E-05
361.2063014,4.97546E-05
361.2186444,5.12329E-05
361.2309864,5.14775E-05
361.2433284,5.07088E-05
361.2556694,4.96165E-05
361.2680104,4.93885E-05
361.2803504,4.88305E-05
361.2926893,4.79028E-05
361.3050273,4.75107E-05
361.3173653,4.73357E-05
361.3297023,4.73317E-05
361.3420393,4.72164E-05
361.3543753,4.68029E-05
361.3667103,4.72125E-05
361.3790443,4.75857E-05
361.3913783,4.80033E-05
361.4037113,4.82983E-05
361.4160442,4.88256E-05
361.4283752,4.85007E-05
361.4407072,4.83946E-05
361.4530372,4.82122E-05
361.4653672,4.70341E-05
361.4776962,4.60935E-05
361.4900252,4.64894E-05
361.5023521,4.63346E-05
361.5146801,4.58968E-05
361.5270061,4.55024E-05
361.5393321,4.56517E-05
361.5516571,4.66393E-05
361.5639821,4.65418E-05
361.576306,4.61175E-05
361.588629,4.63872E-05
361.600951,4.74509E-05
361.613273,4.82091E-05
361.625594,4.84231E-05
361.637915,4.78703E-05
361.6502349,4.78998E-05
361.6625539,4.82169E-05
361.6748719,4.90679E-05
361.6871899,4.98933E-05
361.6995069,4.99031E-05
361.7118238,4.95459E-05
361.7241398,5.01209E-05
361.7364548,5.01078E-05
361.7487688,4.95006E-05
361.7610827,4.8915E-05
361.7733957,4.85383E-05
361.7857087,4.79456E-05
361.7980207,4.7478E-05
361.8103316,4.70793E-05
361.8226426,4.80334E-05
361.8349516,4.88157E-05
361.8472616,4.83695E-05
361.8595695,4.83042E-05
361.8718775,5.12571E-05
361.8841845,5.61823E-05
361.8964915,5.88341E-05
361.9087974,6.01714E-05
361.9211024,6.33426E-05
361.9334064,6.77698E-05
361.9457103,6.82372E-05
361.9580133,6.56022E-05
361.9703163,6.11358E-05
361.9826183,5.74714E-05
361.9949192,5.46914E-05
362.0072192,5.1915E-05
362.0195192,4.80315E-05
362.0318181,4.85917E-05
362.0441171,5.19671E-05
362.0564151,5.46206E-05
362.068712,5.61169E-05
362.081008,5.82998E-05
362.093304,5.90866E-05
362.1055989,5.93454E-05
362.1178939,5.86681E-05
362.1301879,5.6729E-05
362.1424808,5.6422E-05
362.1547728,5.82257E-05
362.1670648,5.87816E-05
362.1793557,5.88685E-05
362.1916467,5.89472E-05
362.2039366,5.87343E-05
362.2162256,5.80175E-05
362.2285136,5.74821E-05
362.2408015,5.66981E-05
362.2530885,5.57122E-05
362.2653755,5.44116E-05
362.2776614,5.33428E-05
362.2899464,5.2049E-05
362.3022303,5.1673E-05
362.3145143,5.14468E-05
362.3267972,5.18825E-05
362.3390802,5.17329E-05
362.3513622,5.20477E-05
362.3636431,5.42333E-05
362.3759231,5.83704E-05
362.388203,6.05096E-05
362.400482,5.92694E-05
362.4127609,5.95488E-05
362.4250379,6.28958E-05
362.4373159,6.47181E-05
362.4495918,6.41624E-05
362.4618678,6.16154E-05
362.4741427,6.04047E-05
362.4864167,6.17367E-05
362.4986906,6.08529E-05
362.5109636,5.87549E-05
362.5232365,5.84253E-05
362.5355075,5.94844E-05
362.5477794,6.32032E-05
362.5600494,6.78968E-05
362.5723193,7.01327E-05
362.5845883,7.56844E-05
362.5968562,8.14951E-05
362.6091242,8.37477E-05
362.6213911,8.59561E-05
362.6336581,8.62665E-05
362.645923,8.34285E-05
362.658188,8.10539E-05
362.6704529,7.60305E-05
362.6827159,7.02014E-05
362.6949798,7.17179E-05
362.7072418,6.90665E-05
362.7195037,6.51108E-05
362.7317647,6.27784E-05
362.7440246,6.28207E-05
362.7562846,6.13298E-05
362.7685435,5.94956E-05
362.7808014,5.38783E-05
362.7930594,5.179E-05
362.8053163,5.09122E-05
362.8175723,5.12152E-05
362.8298282,5.1963E-05
362.8420832,5.31288E-05
362.8543371,5.32546E-05
362.866591,5.32453E-05
362.878844,5.61541E-05
362.8910959,5.97427E-05
362.9033479,6.54248E-05
362.9155988,6.61773E-05
362.9278487,6.60055E-05
362.9400987,6.82137E-05
362.9523476,7.99486E-05
362.9645956,8.40038E-05
362.9768435,8.30194E-05
362.9890904,7.91553E-05
363.0013364,8.05952E-05
